date,lev_0,lev_1,lev_2,lev_3,lev_4,region,fecha_hora_registro
2008-03,0.95,0.05,0.01,0.0,0.0,Chiquitania,2008-03-01T00:00:00
2008-04,0.95,0.05,0.0,0.0,0.0,Chiquitania,2008-04-01T00:00:00
2008-05,0.7,0.28,0.02,0.0,0.0,Chiquitania,2008-05-01T00:00:00
2008-06,0.68,0.29,0.02,0.0,0.0,Chiquitania,2008-06-01T00:00:00
2008-07,0.4,0.42,0.16,0.02,0.0,Chiquitania,2008-07-01T00:00:00
2008-08,0.32,0.5,0.16,0.02,0.0,Chiquitania,2008-08-01T00:00:00
2008-09,0.19,0.53,0.26,0.03,0.0,Chiquitania,2008-09-01T00:00:00
2008-10,0.56,0.35,0.09,0.01,0.0,Chiquitania,2008-10-01T00:00:00
2008-11,0.65,0.32,0.04,0.0,0.0,Chiquitania,2008-11-01T00:00:00
2008-12,0.78,0.21,0.01,0.0,0.0,Chiquitania,2008-12-01T00:00:00
2009-01,0.67,0.29,0.03,0.0,0.0,Chiquitania,2009-01-01T00:00:00
2009-02,0.91,0.08,0.01,0.0,0.0,Chiquitania,2009-02-01T00:00:00
2009-03,0.81,0.18,0.01,0.0,0.0,Chiquitania,2009-03-01T00:00:00
2009-04,0.93,0.07,0.0,0.0,0.0,Chiquitania,2009-04-01T00:00:00
2009-05,0.87,0.12,0.01,0.0,0.0,Chiquitania,2009-05-01T00:00:00
2009-06,0.95,0.04,0.01,0.0,0.0,Chiquitania,2009-06-01T00:00:00
2009-07,0.87,0.12,0.0,0.0,0.0,Chiquitania,2009-07-01T00:00:00
2009-08,0.99,0.0,0.0,0.0,0.0,Chiquitania,2009-08-01T00:00:00
2009-09,0.97,0.03,0.0,0.0,0.0,Chiquitania,2009-09-01T00:00:00
2009-10,0.85,0.12,0.03,0.0,0.0,Chiquitania,2009-10-01T00:00:00
2009-11,0.71,0.21,0.07,0.01,0.0,Chiquitania,2009-11-01T00:00:00
2009-12,0.85,0.14,0.01,0.0,0.0,Chiquitania,2009-12-01T00:00:00
2010-01,0.87,0.12,0.01,0.0,0.0,Chiquitania,2010-01-01T00:00:00
2010-02,0.88,0.11,0.01,0.0,0.0,Chiquitania,2010-02-01T00:00:00
2010-03,0.95,0.04,0.0,0.0,0.0,Chiquitania,2010-03-01T00:00:00
2010-04,0.57,0.38,0.05,0.0,0.0,Chiquitania,2010-04-01T00:00:00
2010-05,0.4,0.34,0.22,0.04,0.0,Chiquitania,2010-05-01T00:00:00
2010-06,0.25,0.35,0.32,0.07,0.0,Chiquitania,2010-06-01T00:00:00
2010-07,0.15,0.33,0.34,0.17,0.01,Chiquitania,2010-07-01T00:00:00
2010-08,0.2,0.56,0.17,0.07,0.0,Chiquitania,2010-08-01T00:00:00
2010-09,0.35,0.47,0.15,0.03,0.0,Chiquitania,2010-09-01T00:00:00
2010-10,0.49,0.4,0.09,0.02,0.0,Chiquitania,2010-10-01T00:00:00
2010-11,0.53,0.37,0.08,0.02,0.0,Chiquitania,2010-11-01T00:00:00
2010-12,0.33,0.47,0.16,0.03,0.0,Chiquitania,2010-12-01T00:00:00
2011-01,0.5,0.37,0.12,0.01,0.0,Chiquitania,2011-01-01T00:00:00
2011-02,0.73,0.23,0.04,0.0,0.0,Chiquitania,2011-02-01T00:00:00
2011-03,0.69,0.26,0.05,0.0,0.0,Chiquitania,2011-03-01T00:00:00
2011-04,0.91,0.08,0.01,0.0,0.0,Chiquitania,2011-04-01T00:00:00
2011-05,0.88,0.11,0.01,0.0,0.0,Chiquitania,2011-05-01T00:00:00
2011-06,0.67,0.23,0.08,0.02,0.0,Chiquitania,2011-06-01T00:00:00
2011-07,0.42,0.43,0.12,0.03,0.0,Chiquitania,2011-07-01T00:00:00
2011-08,0.32,0.51,0.16,0.02,0.0,Chiquitania,2011-08-01T00:00:00
2011-09,0.49,0.37,0.13,0.02,0.0,Chiquitania,2011-09-01T00:00:00
2011-10,0.62,0.31,0.06,0.01,0.0,Chiquitania,2011-10-01T00:00:00
2011-11,0.7,0.24,0.05,0.01,0.0,Chiquitania,2011-11-01T00:00:00
2011-12,0.72,0.24,0.04,0.0,0.0,Chiquitania,2011-12-01T00:00:00
2012-01,0.73,0.24,0.03,0.0,0.0,Chiquitania,2012-01-01T00:00:00
2012-02,0.85,0.14,0.01,0.0,0.0,Chiquitania,2012-02-01T00:00:00
2012-03,0.96,0.04,0.0,0.0,0.0,Chiquitania,2012-03-01T00:00:00
2012-04,0.83,0.15,0.02,0.0,0.0,Chiquitania,2012-04-01T00:00:00
2012-05,0.86,0.13,0.02,0.0,0.0,Chiquitania,2012-05-01T00:00:00
2012-06,0.96,0.04,0.0,0.0,0.0,Chiquitania,2012-06-01T00:00:00
2012-07,0.99,0.01,0.0,0.0,0.0,Chiquitania,2012-07-01T00:00:00
2012-08,0.86,0.13,0.01,0.0,0.0,Chiquitania,2012-08-01T00:00:00
2012-09,0.75,0.22,0.03,0.0,0.0,Chiquitania,2012-09-01T00:00:00
2012-10,0.55,0.36,0.07,0.02,0.0,Chiquitania,2012-10-01T00:00:00
2012-11,0.77,0.2,0.03,0.0,0.0,Chiquitania,2012-11-01T00:00:00
2012-12,0.93,0.07,0.0,0.0,0.0,Chiquitania,2012-12-01T00:00:00
2013-01,0.94,0.05,0.0,0.0,0.0,Chiquitania,2013-01-01T00:00:00
2013-02,0.78,0.2,0.02,0.0,0.0,Chiquitania,2013-02-01T00:00:00
2013-03,0.94,0.06,0.01,0.0,0.0,Chiquitania,2013-03-01T00:00:00
2013-04,0.68,0.3,0.02,0.0,0.0,Chiquitania,2013-04-01T00:00:00
2013-05,0.74,0.23,0.03,0.0,0.0,Chiquitania,2013-05-01T00:00:00
2013-06,0.89,0.11,0.0,0.0,0.0,Chiquitania,2013-06-01T00:00:00
2013-07,0.99,0.01,0.0,0.0,0.0,Chiquitania,2013-07-01T00:00:00
2013-08,0.96,0.03,0.01,0.0,0.0,Chiquitania,2013-08-01T00:00:00
2013-09,0.91,0.08,0.01,0.0,0.0,Chiquitania,2013-09-01T00:00:00
2013-10,0.83,0.15,0.01,0.0,0.0,Chiquitania,2013-10-01T00:00:00
2013-11,0.95,0.05,0.0,0.0,0.0,Chiquitania,2013-11-01T00:00:00
2013-12,0.97,0.03,0.0,0.0,0.0,Chiquitania,2013-12-01T00:00:00
2014-01,0.9,0.1,0.0,0.0,0.0,Chiquitania,2014-01-01T00:00:00
2014-02,0.63,0.32,0.05,0.0,0.0,Chiquitania,2014-02-01T00:00:00
2014-03,0.82,0.17,0.01,0.0,0.0,Chiquitania,2014-03-01T00:00:00
2014-04,0.91,0.09,0.01,0.0,0.0,Chiquitania,2014-04-01T00:00:00
2014-05,0.91,0.08,0.01,0.0,0.0,Chiquitania,2014-05-01T00:00:00
2014-06,0.87,0.13,0.0,0.0,0.0,Chiquitania,2014-06-01T00:00:00
2014-07,0.97,0.03,0.0,0.0,0.0,Chiquitania,2014-07-01T00:00:00
2014-08,0.99,0.01,0.0,0.0,0.0,Chiquitania,2014-08-01T00:00:00
2014-09,0.97,0.03,0.0,0.0,0.0,Chiquitania,2014-09-01T00:00:00
2014-10,0.8,0.18,0.02,0.0,0.0,Chiquitania,2014-10-01T00:00:00
2014-11,0.86,0.12,0.02,0.0,0.0,Chiquitania,2014-11-01T00:00:00
2014-12,0.89,0.1,0.01,0.0,0.0,Chiquitania,2014-12-01T00:00:00
2015-01,0.9,0.1,0.0,0.0,0.0,Chiquitania,2015-01-01T00:00:00
2015-02,0.65,0.32,0.02,0.0,0.0,Chiquitania,2015-02-01T00:00:00
2015-03,0.73,0.25,0.01,0.0,0.0,Chiquitania,2015-03-01T00:00:00
2015-04,0.79,0.2,0.02,0.0,0.0,Chiquitania,2015-04-01T00:00:00
2015-05,0.65,0.32,0.02,0.0,0.0,Chiquitania,2015-05-01T00:00:00
2015-06,0.95,0.05,0.0,0.0,0.0,Chiquitania,2015-06-01T00:00:00
2015-07,0.92,0.08,0.01,0.0,0.0,Chiquitania,2015-07-01T00:00:00
2015-08,0.92,0.08,0.0,0.0,0.0,Chiquitania,2015-08-01T00:00:00
2015-09,0.97,0.03,0.0,0.0,0.0,Chiquitania,2015-09-01T00:00:00
2015-10,0.79,0.2,0.01,0.0,0.0,Chiquitania,2015-10-01T00:00:00
2015-11,0.87,0.13,0.01,0.0,0.0,Chiquitania,2015-11-01T00:00:00
2015-12,0.57,0.31,0.1,0.01,0.0,Chiquitania,2015-12-01T00:00:00
2016-01,0.57,0.32,0.09,0.02,0.0,Chiquitania,2016-01-01T00:00:00
2016-02,0.77,0.21,0.03,0.0,0.0,Chiquitania,2016-02-01T00:00:00
2016-03,0.88,0.11,0.01,0.0,0.0,Chiquitania,2016-03-01T00:00:00
2016-04,0.63,0.27,0.08,0.02,0.0,Chiquitania,2016-04-01T00:00:00
2016-05,0.3,0.45,0.18,0.06,0.01,Chiquitania,2016-05-01T00:00:00
2016-06,0.6,0.31,0.07,0.01,0.0,Chiquitania,2016-06-01T00:00:00
2016-07,0.65,0.26,0.08,0.0,0.0,Chiquitania,2016-07-01T00:00:00
2016-08,0.73,0.18,0.08,0.0,0.0,Chiquitania,2016-08-01T00:00:00
2016-09,0.92,0.05,0.03,0.0,0.0,Chiquitania,2016-09-01T00:00:00
2016-10,0.96,0.04,0.0,0.0,0.0,Chiquitania,2016-10-01T00:00:00
2016-11,0.9,0.1,0.0,0.0,0.0,Chiquitania,2016-11-01T00:00:00
2016-12,0.92,0.07,0.01,0.0,0.0,Chiquitania,2016-12-01T00:00:00
2017-01,0.88,0.11,0.01,0.0,0.0,Chiquitania,2017-01-01T00:00:00
2017-02,0.71,0.23,0.04,0.01,0.0,Chiquitania,2017-02-01T00:00:00
2017-03,0.77,0.2,0.02,0.0,0.0,Chiquitania,2017-03-01T00:00:00
2017-04,0.89,0.1,0.0,0.0,0.0,Chiquitania,2017-04-01T00:00:00
2017-05,0.81,0.16,0.03,0.0,0.0,Chiquitania,2017-05-01T00:00:00
2017-06,0.97,0.03,0.0,0.0,0.0,Chiquitania,2017-06-01T00:00:00
2017-07,0.91,0.09,0.01,0.0,0.0,Chiquitania,2017-07-01T00:00:00
2017-08,0.79,0.19,0.02,0.0,0.0,Chiquitania,2017-08-01T00:00:00
2017-09,0.93,0.07,0.0,0.0,0.0,Chiquitania,2017-09-01T00:00:00
2017-10,0.98,0.02,0.0,0.0,0.0,Chiquitania,2017-10-01T00:00:00
2017-11,0.95,0.05,0.0,0.0,0.0,Chiquitania,2017-11-01T00:00:00
2017-12,0.82,0.17,0.02,0.0,0.0,Chiquitania,2017-12-01T00:00:00
2018-01,0.93,0.07,0.0,0.0,0.0,Chiquitania,2018-01-01T00:00:00
2018-02,0.95,0.05,0.0,0.0,0.0,Chiquitania,2018-02-01T00:00:00
2018-03,0.78,0.18,0.04,0.0,0.0,Chiquitania,2018-03-01T00:00:00
2018-04,0.72,0.24,0.03,0.0,0.0,Chiquitania,2018-04-01T00:00:00
2018-05,0.8,0.18,0.02,0.0,0.0,Chiquitania,2018-05-01T00:00:00
2018-06,0.7,0.26,0.04,0.0,0.0,Chiquitania,2018-06-01T00:00:00
2018-07,0.8,0.15,0.05,0.0,0.0,Chiquitania,2018-07-01T00:00:00
2018-08,0.88,0.09,0.02,0.0,0.0,Chiquitania,2018-08-01T00:00:00
2018-09,0.75,0.21,0.03,0.01,0.0,Chiquitania,2018-09-01T00:00:00
2018-10,0.67,0.24,0.07,0.02,0.0,Chiquitania,2018-10-01T00:00:00
2018-11,0.66,0.3,0.04,0.0,0.0,Chiquitania,2018-11-01T00:00:00
2018-12,0.96,0.04,0.0,0.0,0.0,Chiquitania,2018-12-01T00:00:00
2019-01,0.81,0.17,0.01,0.0,0.0,Chiquitania,2019-01-01T00:00:00
2019-02,0.43,0.23,0.31,0.03,0.0,Chiquitania,2019-02-01T00:00:00
2019-03,0.44,0.23,0.27,0.05,0.01,Chiquitania,2019-03-01T00:00:00
2019-04,0.5,0.38,0.09,0.03,0.0,Chiquitania,2019-04-01T00:00:00
2019-05,0.59,0.34,0.06,0.01,0.0,Chiquitania,2019-05-01T00:00:00
2019-06,0.53,0.25,0.13,0.08,0.0,Chiquitania,2019-06-01T00:00:00
2019-07,0.65,0.25,0.08,0.02,0.0,Chiquitania,2019-07-01T00:00:00
2019-08,0.64,0.23,0.1,0.03,0.0,Chiquitania,2019-08-01T00:00:00
2019-09,0.35,0.34,0.21,0.09,0.0,Chiquitania,2019-09-01T00:00:00
2019-10,0.14,0.52,0.25,0.08,0.01,Chiquitania,2019-10-01T00:00:00
2019-11,0.14,0.71,0.11,0.03,0.01,Chiquitania,2019-11-01T00:00:00
2019-12,0.22,0.72,0.05,0.01,0.0,Chiquitania,2019-12-01T00:00:00
2020-01,0.27,0.66,0.06,0.0,0.0,Chiquitania,2020-01-01T00:00:00
2020-02,0.24,0.7,0.05,0.0,0.0,Chiquitania,2020-02-01T00:00:00
2020-03,0.05,0.72,0.21,0.02,0.0,Chiquitania,2020-03-01T00:00:00
2020-04,0.03,0.84,0.11,0.02,0.0,Chiquitania,2020-04-01T00:00:00
2020-05,0.11,0.82,0.06,0.01,0.0,Chiquitania,2020-05-01T00:00:00
2020-06,0.15,0.76,0.08,0.01,0.0,Chiquitania,2020-06-01T00:00:00
2020-07,0.26,0.6,0.13,0.01,0.0,Chiquitania,2020-07-01T00:00:00
2020-08,0.27,0.55,0.15,0.02,0.0,Chiquitania,2020-08-01T00:00:00
2020-09,0.38,0.44,0.16,0.02,0.0,Chiquitania,2020-09-01T00:00:00
2020-10,0.44,0.42,0.11,0.03,0.0,Chiquitania,2020-10-01T00:00:00
2020-11,0.37,0.47,0.11,0.04,0.01,Chiquitania,2020-11-01T00:00:00
2020-12,0.31,0.63,0.05,0.01,0.0,Chiquitania,2020-12-01T00:00:00
2021-01,0.31,0.62,0.06,0.01,0.0,Chiquitania,2021-01-01T00:00:00
2021-02,0.37,0.6,0.04,0.0,0.0,Chiquitania,2021-02-01T00:00:00
2021-03,0.4,0.46,0.14,0.01,0.0,Chiquitania,2021-03-01T00:00:00
2021-04,0.48,0.46,0.06,0.01,0.0,Chiquitania,2021-04-01T00:00:00
2021-05,0.64,0.31,0.04,0.01,0.0,Chiquitania,2021-05-01T00:00:00
2021-06,0.7,0.27,0.03,0.0,0.0,Chiquitania,2021-06-01T00:00:00
2021-07,0.48,0.3,0.16,0.05,0.01,Chiquitania,2021-07-01T00:00:00
2021-08,0.41,0.41,0.16,0.02,0.0,Chiquitania,2021-08-01T00:00:00
2021-09,0.27,0.52,0.18,0.04,0.0,Chiquitania,2021-09-01T00:00:00
2021-10,0.28,0.5,0.18,0.04,0.0,Chiquitania,2021-10-01T00:00:00
2021-11,0.57,0.39,0.04,0.0,0.0,Chiquitania,2021-11-01T00:00:00
2021-12,0.59,0.39,0.02,0.0,0.0,Chiquitania,2021-12-01T00:00:00
2022-01,0.85,0.12,0.03,0.0,0.0,Chiquitania,2022-01-01T00:00:00
2022-02,0.23,0.6,0.16,0.01,0.0,Chiquitania,2022-02-01T00:00:00
2022-03,0.18,0.42,0.36,0.04,0.0,Chiquitania,2022-03-01T00:00:00
2022-04,0.05,0.27,0.6,0.07,0.02,Chiquitania,2022-04-01T00:00:00
2022-05,0.04,0.29,0.51,0.1,0.05,Chiquitania,2022-05-01T00:00:00
2022-06,0.14,0.49,0.25,0.11,0.02,Chiquitania,2022-06-01T00:00:00
2022-07,0.29,0.39,0.22,0.09,0.0,Chiquitania,2022-07-01T00:00:00
2022-08,0.64,0.33,0.02,0.0,0.0,Chiquitania,2022-08-01T00:00:00
2022-09,0.61,0.36,0.02,0.01,0.0,Chiquitania,2022-09-01T00:00:00
2022-10,0.61,0.36,0.03,0.0,0.0,Chiquitania,2022-10-01T00:00:00
2022-11,0.58,0.37,0.04,0.01,0.0,Chiquitania,2022-11-01T00:00:00
2022-12,0.42,0.51,0.06,0.01,0.0,Chiquitania,2022-12-01T00:00:00
2023-01,0.59,0.39,0.02,0.0,0.0,Chiquitania,2023-01-01T00:00:00
2023-02,0.74,0.24,0.02,0.0,0.0,Chiquitania,2023-02-01T00:00:00
2023-03,0.58,0.3,0.11,0.01,0.0,Chiquitania,2023-03-01T00:00:00
2023-04,0.85,0.13,0.01,0.0,0.0,Chiquitania,2023-04-01T00:00:00
2023-05,0.78,0.2,0.02,0.0,0.0,Chiquitania,2023-05-01T00:00:00
2023-06,0.93,0.07,0.0,0.0,0.0,Chiquitania,2023-06-01T00:00:00
2023-07,0.86,0.12,0.02,0.0,0.0,Chiquitania,2023-07-01T00:00:00
2023-08,0.87,0.12,0.01,0.0,0.0,Chiquitania,2023-08-01T00:00:00
2023-09,0.84,0.15,0.01,0.0,0.0,Chiquitania,2023-09-01T00:00:00
2023-10,0.64,0.29,0.06,0.01,0.0,Chiquitania,2023-10-01T00:00:00
2023-11,0.34,0.4,0.17,0.08,0.01,Chiquitania,2023-11-01T00:00:00
2023-12,0.3,0.43,0.21,0.05,0.01,Chiquitania,2023-12-01T00:00:00
2024-01,0.26,0.55,0.16,0.03,0.0,Chiquitania,2024-01-01T00:00:00
2024-02,0.15,0.74,0.1,0.01,0.0,Chiquitania,2024-02-01T00:00:00
2024-03,0.1,0.74,0.14,0.02,0.0,Chiquitania,2024-03-01T00:00:00
2024-04,0.18,0.56,0.23,0.03,0.0,Chiquitania,2024-04-01T00:00:00
2024-05,0.41,0.45,0.1,0.03,0.0,Chiquitania,2024-05-01T00:00:00
2024-06,0.3,0.35,0.23,0.1,0.02,Chiquitania,2024-06-01T00:00:00
2024-07,0.23,0.44,0.21,0.09,0.03,Chiquitania,2024-07-01T00:00:00
2024-08,0.31,0.47,0.16,0.05,0.0,Chiquitania,2024-08-01T00:00:00
2024-09,0.25,0.51,0.2,0.04,0.0,Chiquitania,2024-09-01T00:00:00
2024-10,0.51,0.27,0.17,0.04,0.0,Chiquitania,2024-10-01T00:00:00
2024-11,0.56,0.3,0.11,0.03,0.0,Chiquitania,2024-11-01T00:00:00
2024-12,0.63,0.32,0.03,0.01,0.0,Chiquitania,2024-12-01T00:00:00
2025-01,0.65,0.24,0.08,0.03,0.0,Chiquitania,2025-01-01T00:00:00
2025-02,0.57,0.38,0.05,0.0,0.0,Chiquitania,2025-02-01T00:00:00
2025-03,0.42,0.49,0.08,0.0,0.0,Chiquitania,2025-03-01T00:00:00
2025-04,0.62,0.34,0.04,0.0,0.0,Chiquitania,2025-04-01T00:00:00
2025-05,0.83,0.16,0.01,0.0,0.0,Chiquitania,2025-05-01T00:00:00
2025-06,0.77,0.22,0.01,0.0,0.0,Chiquitania,2025-06-01T00:00:00
2025-07,0.77,0.22,0.01,0.0,0.0,Chiquitania,2025-07-01T00:00:00
2025-08,0.76,0.24,0.0,0.0,0.0,Chiquitania,2025-08-01T00:00:00
2025-09,0.58,0.32,0.09,0.01,0.0,Chiquitania,2025-09-01T00:00:00
2025-10,0.49,0.43,0.07,0.01,0.0,Chiquitania,2025-10-01T00:00:00
2025-11,0.49,0.49,0.02,0.0,0.0,Chiquitania,2025-11-01T00:00:00
2025-12,0.72,0.25,0.03,0.0,0.0,Chiquitania,2025-12-01T00:00:00
2007-02,0.88,0.11,0.01,0.0,0.0,Llanuras_Sabanas,2007-02-01T00:00:00
2007-03,0.94,0.06,0.0,0.0,0.0,Llanuras_Sabanas,2007-03-01T00:00:00
2007-04,0.87,0.12,0.01,0.0,0.0,Llanuras_Sabanas,2007-04-01T00:00:00
2007-05,0.91,0.08,0.0,0.0,0.0,Llanuras_Sabanas,2007-05-01T00:00:00
2007-06,0.93,0.07,0.0,0.0,0.0,Llanuras_Sabanas,2007-06-01T00:00:00
2007-07,0.87,0.13,0.01,0.0,0.0,Llanuras_Sabanas,2007-07-01T00:00:00
2007-08,0.73,0.26,0.01,0.0,0.0,Llanuras_Sabanas,2007-08-01T00:00:00
2007-09,0.82,0.15,0.02,0.0,0.0,Llanuras_Sabanas,2007-09-01T00:00:00
2007-10,0.86,0.12,0.01,0.0,0.0,Llanuras_Sabanas,2007-10-01T00:00:00
2007-11,0.9,0.1,0.0,0.0,0.0,Llanuras_Sabanas,2007-11-01T00:00:00
2007-12,0.93,0.06,0.01,0.0,0.0,Llanuras_Sabanas,2007-12-01T00:00:00
2008-01,0.57,0.4,0.02,0.0,0.0,Llanuras_Sabanas,2008-01-01T00:00:00
2008-02,0.82,0.17,0.01,0.0,0.0,Llanuras_Sabanas,2008-02-01T00:00:00
2008-03,0.77,0.22,0.01,0.0,0.0,Llanuras_Sabanas,2008-03-01T00:00:00
2008-04,0.86,0.14,0.0,0.0,0.0,Llanuras_Sabanas,2008-04-01T00:00:00
2008-05,0.85,0.14,0.01,0.0,0.0,Llanuras_Sabanas,2008-05-01T00:00:00
2008-06,0.88,0.12,0.01,0.0,0.0,Llanuras_Sabanas,2008-06-01T00:00:00
2008-07,0.75,0.22,0.03,0.0,0.0,Llanuras_Sabanas,2008-07-01T00:00:00
2008-08,0.67,0.3,0.03,0.0,0.0,Llanuras_Sabanas,2008-08-01T00:00:00
2008-09,0.64,0.3,0.06,0.0,0.0,Llanuras_Sabanas,2008-09-01T00:00:00
2008-10,0.81,0.18,0.01,0.0,0.0,Llanuras_Sabanas,2008-10-01T00:00:00
2008-11,0.77,0.21,0.02,0.0,0.0,Llanuras_Sabanas,2008-11-01T00:00:00
2008-12,0.65,0.31,0.03,0.0,0.0,Llanuras_Sabanas,2008-12-01T00:00:00
2009-01,0.75,0.22,0.02,0.0,0.0,Llanuras_Sabanas,2009-01-01T00:00:00
2009-02,0.81,0.17,0.02,0.0,0.0,Llanuras_Sabanas,2009-02-01T00:00:00
2009-03,0.9,0.09,0.01,0.0,0.0,Llanuras_Sabanas,2009-03-01T00:00:00
2009-04,0.8,0.18,0.02,0.0,0.0,Llanuras_Sabanas,2009-04-01T00:00:00
2009-05,0.9,0.1,0.0,0.0,0.0,Llanuras_Sabanas,2009-05-01T00:00:00
2009-06,0.93,0.06,0.0,0.0,0.0,Llanuras_Sabanas,2009-06-01T00:00:00
2009-07,0.79,0.21,0.0,0.0,0.0,Llanuras_Sabanas,2009-07-01T00:00:00
2009-08,0.96,0.04,0.0,0.0,0.0,Llanuras_Sabanas,2009-08-01T00:00:00
2009-09,0.92,0.07,0.0,0.0,0.0,Llanuras_Sabanas,2009-09-01T00:00:00
2009-10,0.87,0.11,0.02,0.0,0.0,Llanuras_Sabanas,2009-10-01T00:00:00
2009-11,0.87,0.12,0.01,0.0,0.0,Llanuras_Sabanas,2009-11-01T00:00:00
2009-12,0.91,0.08,0.0,0.0,0.0,Llanuras_Sabanas,2009-12-01T00:00:00
2010-01,0.86,0.13,0.01,0.0,0.0,Llanuras_Sabanas,2010-01-01T00:00:00
2010-02,0.9,0.09,0.01,0.0,0.0,Llanuras_Sabanas,2010-02-01T00:00:00
2010-03,0.95,0.05,0.0,0.0,0.0,Llanuras_Sabanas,2010-03-01T00:00:00
2010-04,0.28,0.54,0.17,0.01,0.0,Llanuras_Sabanas,2010-04-01T00:00:00
2010-05,0.1,0.44,0.37,0.09,0.01,Llanuras_Sabanas,2010-05-01T00:00:00
2010-06,0.05,0.31,0.41,0.2,0.03,Llanuras_Sabanas,2010-06-01T00:00:00
2010-07,0.16,0.46,0.24,0.14,0.0,Llanuras_Sabanas,2010-07-01T00:00:00
2010-08,0.1,0.46,0.25,0.19,0.01,Llanuras_Sabanas,2010-08-01T00:00:00
2010-09,0.17,0.44,0.27,0.12,0.0,Llanuras_Sabanas,2010-09-01T00:00:00
2010-10,0.3,0.5,0.15,0.06,0.0,Llanuras_Sabanas,2010-10-01T00:00:00
2010-11,0.42,0.52,0.05,0.01,0.0,Llanuras_Sabanas,2010-11-01T00:00:00
2010-12,0.28,0.6,0.11,0.01,0.0,Llanuras_Sabanas,2010-12-01T00:00:00
2011-01,0.42,0.49,0.09,0.01,0.0,Llanuras_Sabanas,2011-01-01T00:00:00
2011-02,0.88,0.11,0.01,0.0,0.0,Llanuras_Sabanas,2011-02-01T00:00:00
2011-03,0.66,0.26,0.08,0.0,0.0,Llanuras_Sabanas,2011-03-01T00:00:00
2011-04,0.94,0.06,0.0,0.0,0.0,Llanuras_Sabanas,2011-04-01T00:00:00
2011-05,0.93,0.07,0.0,0.0,0.0,Llanuras_Sabanas,2011-05-01T00:00:00
2011-06,0.41,0.47,0.1,0.02,0.0,Llanuras_Sabanas,2011-06-01T00:00:00
2011-07,0.11,0.65,0.2,0.04,0.0,Llanuras_Sabanas,2011-07-01T00:00:00
2011-08,0.11,0.67,0.19,0.03,0.0,Llanuras_Sabanas,2011-08-01T00:00:00
2011-09,0.22,0.51,0.24,0.04,0.0,Llanuras_Sabanas,2011-09-01T00:00:00
2011-10,0.64,0.27,0.08,0.01,0.0,Llanuras_Sabanas,2011-10-01T00:00:00
2011-11,0.84,0.15,0.02,0.0,0.0,Llanuras_Sabanas,2011-11-01T00:00:00
2011-12,0.8,0.19,0.01,0.0,0.0,Llanuras_Sabanas,2011-12-01T00:00:00
2012-01,0.82,0.17,0.01,0.0,0.0,Llanuras_Sabanas,2012-01-01T00:00:00
2012-02,0.88,0.11,0.02,0.0,0.0,Llanuras_Sabanas,2012-02-01T00:00:00
2012-03,0.97,0.03,0.0,0.0,0.0,Llanuras_Sabanas,2012-03-01T00:00:00
2012-04,0.91,0.08,0.01,0.0,0.0,Llanuras_Sabanas,2012-04-01T00:00:00
2012-05,0.89,0.1,0.01,0.0,0.0,Llanuras_Sabanas,2012-05-01T00:00:00
2012-06,0.95,0.05,0.0,0.0,0.0,Llanuras_Sabanas,2012-06-01T00:00:00
2012-07,0.97,0.03,0.0,0.0,0.0,Llanuras_Sabanas,2012-07-01T00:00:00
2012-08,0.89,0.09,0.01,0.0,0.0,Llanuras_Sabanas,2012-08-01T00:00:00
2012-09,0.76,0.22,0.02,0.0,0.0,Llanuras_Sabanas,2012-09-01T00:00:00
2012-10,0.68,0.28,0.03,0.0,0.0,Llanuras_Sabanas,2012-10-01T00:00:00
2012-11,0.67,0.3,0.03,0.0,0.0,Llanuras_Sabanas,2012-11-01T00:00:00
2012-12,0.94,0.06,0.0,0.0,0.0,Llanuras_Sabanas,2012-12-01T00:00:00
2013-01,0.96,0.04,0.0,0.0,0.0,Llanuras_Sabanas,2013-01-01T00:00:00
2013-02,0.8,0.19,0.01,0.0,0.0,Llanuras_Sabanas,2013-02-01T00:00:00
2013-03,0.96,0.04,0.0,0.0,0.0,Llanuras_Sabanas,2013-03-01T00:00:00
2013-04,0.76,0.22,0.01,0.0,0.0,Llanuras_Sabanas,2013-04-01T00:00:00
2013-05,0.26,0.72,0.02,0.0,0.0,Llanuras_Sabanas,2013-05-01T00:00:00
2013-06,0.6,0.25,0.15,0.0,0.0,Llanuras_Sabanas,2013-06-01T00:00:00
2013-07,0.97,0.03,0.0,0.0,0.0,Llanuras_Sabanas,2013-07-01T00:00:00
2013-08,0.95,0.04,0.01,0.0,0.0,Llanuras_Sabanas,2013-08-01T00:00:00
2013-09,0.87,0.12,0.02,0.0,0.0,Llanuras_Sabanas,2013-09-01T00:00:00
2013-10,0.71,0.27,0.01,0.0,0.0,Llanuras_Sabanas,2013-10-01T00:00:00
2013-11,0.95,0.05,0.0,0.0,0.0,Llanuras_Sabanas,2013-11-01T00:00:00
2013-12,0.98,0.02,0.0,0.0,0.0,Llanuras_Sabanas,2013-12-01T00:00:00
2014-01,0.62,0.36,0.02,0.0,0.0,Llanuras_Sabanas,2014-01-01T00:00:00
2014-02,0.55,0.4,0.05,0.0,0.0,Llanuras_Sabanas,2014-02-01T00:00:00
2014-03,0.61,0.36,0.02,0.0,0.0,Llanuras_Sabanas,2014-03-01T00:00:00
